City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Nizhnyaya Tavda,RU,2022-08-03 23:19:12,57.6731,66.1725,54.07,84,10,2.66
293,Burnie,AU,2022-08-03 23:19:13,-41.0667,145.9167,53.92,89,45,10.31
294,Khuzdar,PK,2022-08-03 23:19:13,27.7384,66.6434,79.09,63,95,2.3
295,Severo-Kurilsk,RU,2022-08-03 23:19:14,50.6789,156.125,55.45,80,41,6.82
296,Villa Constitucion,AR,2022-08-03 23:19:14,-33.2278,-60.3297,61.12,59,95,5.73
297,Petropavlovsk-Kamchatskiy,RU,2022-08-03 23:19:15,53.0452,158.6483,63.19,68,20,6.71
298,Morwa,IN,2022-08-03 23:19:15,22.9,73.8333,78.62,87,97,5.46
299,Saint-Francois,FR,2022-08-03 23:19:16,46.4154,3.9054,71.04,64,0,2.3
300,Maceio,BR,2022-08-03 23:19:17,-9.6658,-35.7353,72.84,94,100,8.05
301,Sao Filipe,CV,2022-08-03 23:19:17,14.8961,-24.4956,77.18,85,74,4.45
302,Srednekolymsk,RU,2022-08-03 23:19:18,67.45,153.6833,54.34,79,100,4.45
303,Rastolita,RO,2022-08-03 23:19:18,46.9726,24.9929,60.55,67,33,6.67
304,Porto Novo,BJ,2022-08-03 23:19:18,6.4965,2.6036,73.22,82,53,9.4
305,Mildura,AU,2022-08-03 23:19:19,-34.2,142.15,60.85,53,60,6.04
306,Beisfjord,NO,2022-08-03 23:19:19,68.3751,17.5988,61.05,87,99,4.45
307,Miandrivazo,MG,2022-08-03 23:19:20,-19.5167,45.4667,69.33,83,2,0.51
308,Urzhum,RU,2022-08-03 23:19:20,57.1141,49.9996,63.14,76,100,1.61
309,Tigil,RU,2022-08-03 23:19:21,57.8,158.6667,55.89,88,100,11.77
310,Shingu,JP,2022-08-03 23:19:21,33.7333,135.9833,85.95,70,3,3.85
311,Lagoa,PT,2022-08-03 23:19:22,39.05,-27.9833,74.88,89,4,7.43
312,Carballo,ES,2022-08-03 23:19:22,43.213,-8.691,68.02,92,56,7.58
313,Coolum Beach,AU,2022-08-03 23:19:23,-26.5333,153.1,68.11,88,10,5.1
314,Ende,ID,2022-08-03 23:19:23,-8.8432,121.6623,74.21,83,95,3.33
315,Guerrero,MX,2022-08-03 23:19:24,17.6667,-100.0,76.78,74,72,1.88
316,Mlyniv,UA,2022-08-03 23:20:24,50.509,25.6168,61.93,79,81,5.73
317,Gasa,PS,2022-08-03 23:20:24,31.5,34.4667,78.64,79,6,3.38
318,Abalak,RU,2022-08-03 23:20:25,58.1286,68.5944,54.23,79,10,2.44
319,Realeza,BR,2022-08-03 23:20:25,-25.7689,-53.5325,67.33,65,0,2.98
320,Djibo,BF,2022-08-03 23:20:26,14.1022,-1.6306,88.65,49,50,6.51
321,Dire,ML,2022-08-03 23:20:26,12.2833,-10.9667,74.52,94,100,0.85
322,Kurumkan,RU,2022-08-03 23:20:27,54.3,110.3,63.27,76,97,0.94
323,Ardatov,RU,2022-08-03 23:20:27,55.2421,43.097,66.79,70,88,5.21
324,Otane,NZ,2022-08-03 23:20:27,-39.8833,176.6333,56.77,64,0,2.51
325,Ostrovnoy,RU,2022-08-03 23:20:28,68.0531,39.5131,53.04,87,47,14.94
326,San Jose,US,2022-08-03 23:17:14,37.3394,-121.895,95.68,44,20,12.66
327,Zhuhai,CN,2022-08-03 23:20:29,22.2769,113.5678,82.18,94,40,5.75
328,Awbari,LY,2022-08-03 23:20:29,26.5921,12.7805,91.76,20,50,8.55
329,Vanimo,PG,2022-08-03 23:20:29,-2.6741,141.3028,79.47,88,100,5.88
330,Harper,LR,2022-08-03 23:20:30,4.375,-7.7169,74.77,82,100,10.63
331,Tual,ID,2022-08-03 23:20:30,-5.6667,132.75,79.39,85,58,15.21
332,Krasnoselkup,RU,2022-08-03 23:20:31,65.7,82.4667,51.46,69,16,5.82
333,Ponta Do Sol,PT,2022-08-03 23:20:31,32.6667,-17.1,70.72,81,2,8.32
334,Savelugu,GH,2022-08-03 23:20:31,9.6244,-0.8253,76.14,80,97,5.1
335,Aswan,EG,2022-08-03 23:20:32,24.0934,32.907,90.23,20,3,11.3
336,San Estanislao,CO,2022-08-03 23:20:32,10.3983,-75.1511,82.29,89,100,6.24
337,Maxixe,MZ,2022-08-03 23:20:33,-23.8597,35.3472,63.81,73,0,4.63
338,Kawalu,ID,2022-08-03 23:20:33,-7.3817,108.2082,71.89,97,100,0.81
339,Sassandra,CI,2022-08-03 23:20:33,4.95,-6.0833,73.83,82,73,7.52
340,Jiayuguan,CN,2022-08-03 23:20:34,39.8167,98.3,74.07,46,0,4.72
341,Coari,BR,2022-08-03 23:20:34,-4.085,-63.1414,74.86,94,100,3.56
342,Sampit,ID,2022-08-03 23:20:35,-2.5333,112.95,73.15,99,89,1.79
343,Gotsu,JP,2022-08-03 23:20:35,35.0,132.2167,82.26,81,23,15.57
344,Butte,US,2022-08-03 23:20:36,39.6499,-121.5677,102.38,25,0,6.91
345,Codrington,AU,2022-08-03 23:20:36,-38.2667,141.9667,51.66,82,12,18.16
346,Matara,LK,2022-08-03 23:20:36,5.9485,80.5353,76.48,83,100,18.54
347,Mayumba,GA,2022-08-03 23:20:37,-3.432,10.6554,70.52,84,48,8.59
348,Bima,ID,2022-08-03 23:20:37,-8.4667,118.7167,75.27,80,27,4.79
349,Bosaso,SO,2022-08-03 23:20:38,11.2842,49.1816,91.02,40,0,16.13
350,Salalah,OM,2022-08-03 23:20:38,17.0151,54.0924,78.89,94,100,0.0
351,Hobyo,SO,2022-08-03 23:20:39,5.3505,48.5268,76.05,82,96,26.33
352,Port Hedland,AU,2022-08-03 23:20:39,-20.3167,118.5667,55.45,88,4,6.91
353,San Vicente,AR,2022-08-03 23:20:40,-26.6167,-54.1333,68.22,61,1,4.83
354,Menongue,AO,2022-08-03 23:20:40,-14.6585,17.691,59.52,47,9,0.85
355,Aguimes,ES,2022-08-03 23:20:40,27.9054,-15.4461,71.65,78,20,28.99
356,Port Augusta,AU,2022-08-03 23:20:41,-32.5,137.7667,56.17,55,14,11.77
357,Lasa,IT,2022-08-03 23:20:41,46.6166,10.7002,68.88,90,17,1.86
358,Kalabo,ZM,2022-08-03 23:20:42,-14.97,22.6814,60.93,39,2,4.56
359,Kailua,US,2022-08-03 23:20:42,21.4022,-157.7394,85.41,62,20,10.36
360,Lorengau,PG,2022-08-03 23:20:42,-2.0226,147.2712,81.61,82,90,12.03
361,Aktash,RU,2022-08-03 23:21:43,50.3,87.7333,41.05,95,35,2.37
362,Oleksandrivka,UA,2022-08-03 23:21:43,48.9634,32.2349,63.86,96,70,6.51
363,San Quintin,MX,2022-08-03 23:21:44,30.4833,-115.95,75.72,69,49,17.83
364,Teya,RU,2022-08-03 23:21:44,60.3778,92.6267,50.11,99,100,3.04
365,Freeport,US,2022-08-03 23:17:43,40.6576,-73.5832,86.32,62,0,13.8
366,Ancud,CL,2022-08-03 23:18:19,-41.8697,-73.8203,43.23,83,85,7.9
367,Baykit,RU,2022-08-03 23:21:45,61.67,96.37,49.23,93,98,3.06
368,Bowen,AU,2022-08-03 23:21:45,-20.0167,148.2333,68.99,80,99,8.52
369,Lahaina,US,2022-08-03 23:18:56,20.8783,-156.6825,86.0,76,6,7.38
370,Kalmunai,LK,2022-08-03 23:21:46,7.4167,81.8167,78.39,75,99,7.14
371,Havre-Saint-Pierre,CA,2022-08-03 23:21:46,50.2334,-63.5986,59.36,77,0,10.36
372,Skibbereen,IE,2022-08-03 23:21:47,51.55,-9.2667,55.11,83,12,10.25
373,Alugan,PH,2022-08-03 23:21:47,12.2188,125.4808,80.73,84,100,9.86
374,Emerald,AU,2022-08-03 23:21:47,-23.5333,148.1667,62.74,100,100,5.75
375,Ojinaga,MX,2022-08-03 23:21:48,29.5667,-104.4167,104.95,22,0,6.91
376,Tazovskiy,RU,2022-08-03 23:21:48,67.4667,78.7,53.91,73,64,6.6
377,Ucluelet,CA,2022-08-03 23:21:33,48.9329,-125.5528,59.09,93,100,3.29
378,Vao,NC,2022-08-03 23:19:13,-22.6667,167.4833,72.18,80,46,13.6
379,Chokurdakh,RU,2022-08-03 23:21:49,70.6333,147.9167,49.77,64,97,10.65
380,Manadhoo,MV,2022-08-03 23:21:49,5.7667,73.3833,80.58,78,100,23.38
381,Sergiyev Posad,RU,2022-08-03 23:18:18,56.3,38.1333,66.49,60,100,4.16
382,Quelimane,MZ,2022-08-03 23:21:50,-17.8786,36.8883,69.75,88,75,0.0
383,Skelleftea,SE,2022-08-03 23:19:25,64.7507,20.9528,64.0,100,100,9.22
384,Kanye,BW,2022-08-03 23:21:51,-24.9667,25.3327,55.13,65,70,9.01
385,Gorontalo,ID,2022-08-03 23:21:51,0.5412,123.0595,76.64,89,53,1.9
386,Kidal,ML,2022-08-03 23:21:52,18.4411,1.4078,95.59,26,83,10.07
387,Oyama,JP,2022-08-03 23:21:52,36.3,139.8,79.59,83,100,3.11
388,Jacareacanga,BR,2022-08-03 23:21:52,-6.2222,-57.7528,85.19,47,74,1.16
389,Dukat,RU,2022-08-03 23:21:53,62.55,155.55,63.0,64,74,4.5
390,Hun,LY,2022-08-03 23:21:53,29.1268,15.9477,81.73,46,0,14.65
391,Kutum,SD,2022-08-03 23:21:54,14.2,24.6667,70.48,77,99,8.21
392,Odweyne,SO,2022-08-03 23:21:54,9.4092,45.064,75.69,45,78,17.58
393,Cidreira,BR,2022-08-03 23:21:54,-30.1811,-50.2056,62.4,93,82,18.79
394,Mpika,ZM,2022-08-03 23:21:55,-11.8343,31.4529,54.82,76,1,7.31
395,Nantucket,US,2022-08-03 23:19:35,41.2835,-70.0995,77.14,88,0,4.61
396,Ziniare,BF,2022-08-03 23:21:56,12.5822,-1.2983,75.24,70,73,9.78
397,Xining,CN,2022-08-03 23:21:56,36.6167,101.7667,62.78,96,100,1.19
398,Sagua La Grande,CU,2022-08-03 23:21:57,22.8067,-80.0756,85.19,67,4,11.27
399,Cascais,PT,2022-08-03 23:21:57,38.6979,-9.4215,69.48,71,9,28.99
400,The Valley,AI,2022-08-03 23:21:39,18.217,-63.0578,84.34,74,20,13.8
401,Krizevci,HR,2022-08-03 23:21:58,46.0219,16.5425,71.2,48,0,4.52
402,Padang,ID,2022-08-03 23:21:58,-0.9492,100.3543,75.79,94,100,9.82
403,Karasburg,NA,2022-08-03 23:21:58,-28.0167,18.75,52.68,72,0,4.56
404,Marienburg,PL,2022-08-03 23:21:59,54.0359,19.0266,72.57,62,64,8.01
405,Saint-Philippe,RE,2022-08-03 23:21:59,-21.3585,55.7679,65.79,82,49,9.37
406,Lompoc,US,2022-08-03 23:23:00,34.6391,-120.4579,91.69,68,0,13.8
407,Tanout,NE,2022-08-03 23:23:00,14.9709,8.8879,82.65,60,60,9.89
408,Caxito,AO,2022-08-03 23:23:00,-8.5785,13.6643,65.52,85,3,0.87
409,Progreso,MX,2022-08-03 23:23:01,21.2833,-89.6667,90.1,75,10,16.15
410,Santa Maria,BR,2022-08-03 23:23:01,-29.6842,-53.8069,63.7,100,75,8.05
411,Patacamaya,BO,2022-08-03 23:23:02,-17.2333,-67.9167,48.79,57,3,6.67
412,Eqbaliyeh,IR,2022-08-03 23:23:02,35.3022,51.5358,89.42,20,86,8.5
413,Sauda,NO,2022-08-03 23:23:03,59.6506,6.3542,62.69,97,94,3.4
414,Berezovyy,RU,2022-08-03 23:23:03,51.6667,135.7,60.55,96,100,1.39
415,Inirida,CO,2022-08-03 23:23:04,3.8653,-67.9239,74.89,93,60,0.38
416,Lakeside,US,2022-08-03 23:23:04,30.13,-81.7682,85.96,71,40,6.91
417,Eureka,US,2022-08-03 23:23:05,40.8021,-124.1637,74.19,75,52,5.99
418,Selenduma,RU,2022-08-03 23:23:05,50.9131,106.2406,63.5,77,97,2.82
419,Sebring,US,2022-08-03 23:18:22,27.4956,-81.4409,85.71,68,0,9.22
420,Longjiang,CN,2022-08-03 23:23:06,47.3303,123.1836,76.69,76,6,7.61
421,Mae Sai,TH,2022-08-03 23:23:06,20.4335,99.8762,71.22,99,63,1.1
422,Zyryanka,RU,2022-08-03 23:23:06,65.75,150.85,55.42,91,100,7.58
423,Nkoteng,CM,2022-08-03 23:23:07,4.5167,12.0333,67.42,98,52,5.23
424,Sisophon,KH,2022-08-03 23:23:07,13.5859,102.9737,76.93,91,100,4.32
425,Guane,CU,2022-08-03 23:23:08,22.2025,-84.0875,84.27,72,33,5.39
426,Lata,PT,2022-08-03 23:23:08,40.1629,-8.3327,60.35,99,12,1.72
427,Bahia Blanca,AR,2022-08-03 23:23:09,-38.7196,-62.2724,46.8,67,0,3.24
428,Margate,GB,2022-08-03 23:22:16,51.3813,1.3862,67.69,87,78,1.99
429,Para De Minas,BR,2022-08-03 23:20:42,-19.8603,-44.6083,68.65,39,14,3.74
430,Whitehorse,CA,2022-08-03 23:23:10,60.7161,-135.0538,65.17,68,75,10.36
431,Ambilobe,MG,2022-08-03 23:23:10,-13.2,49.05,62.78,85,0,4.21
432,Ziro,IN,2022-08-03 23:19:13,27.6333,93.8333,57.96,97,94,1.5
433,Karad,IN,2022-08-03 23:23:11,17.2833,74.2,73.08,94,100,3.0
434,Matai,TZ,2022-08-03 23:23:11,-8.3,31.5167,53.98,67,17,5.41
435,Zavolzhsk,RU,2022-08-03 23:23:11,57.4823,42.1378,64.8,60,99,2.3
436,Khatanga,RU,2022-08-03 23:23:12,71.9667,102.5,51.39,65,100,9.91
437,Hasaki,JP,2022-08-03 23:19:21,35.7333,140.8333,75.29,85,100,13.18
438,Kerema,PG,2022-08-03 23:23:12,-7.9631,145.7785,81.21,80,30,3.76
439,Mahibadhoo,MV,2022-08-03 23:23:13,3.7833,72.9667,81.7,76,100,22.68
440,Itarema,BR,2022-08-03 23:20:30,-2.9248,-39.9167,77.22,78,53,12.41
441,Saint-Leu,RE,2022-08-03 23:23:14,-21.15,55.2833,67.03,79,29,5.59
442,Arman,RU,2022-08-03 23:23:14,59.7,150.1667,57.02,85,100,4.97
443,Marsa Matruh,EG,2022-08-03 23:23:14,31.3525,27.2453,79.0,73,0,6.91
444,Srivardhan,IN,2022-08-03 23:23:15,18.0333,73.0167,80.46,84,100,4.0
445,Bereda,ES,2022-08-03 23:23:15,43.2686,-7.5406,66.42,100,98,4.99
446,Dzhebariki-Khaya,RU,2022-08-03 23:23:16,62.2167,135.8,73.74,58,97,3.29
447,Consolacion Del Sur,CU,2022-08-03 23:23:16,22.5047,-83.5136,86.77,54,46,4.68
448,Ust-Maya,RU,2022-08-03 23:23:17,60.4167,134.5333,69.31,62,100,7.43
449,Katangli,RU,2022-08-03 23:23:17,51.7102,143.2326,58.48,94,99,7.61
450,Cabedelo,BR,2022-08-03 23:23:18,-6.9811,-34.8339,74.07,84,58,5.28
451,Bambanglipuro,ID,2022-08-03 23:23:18,-7.95,110.2833,74.95,85,93,4.21
452,Fayaoue,NC,2022-08-03 23:23:18,-20.65,166.5333,75.56,84,0,13.42
453,Tanabe,JP,2022-08-03 23:23:19,33.7333,135.3667,85.21,74,40,4.61
454,Jagatsinghapur,IN,2022-08-03 23:23:19,20.2667,86.1667,80.96,81,99,2.91
455,Salima,MW,2022-08-03 23:24:20,-13.7804,34.4587,66.85,63,8,7.16
456,Ulaangom,MN,2022-08-03 23:24:20,49.9811,92.0667,60.31,73,76,3.76
457,Parys,FR,2022-08-03 23:23:08,48.8534,2.3488,79.3,61,0,10.36
458,Thai Binh,VN,2022-08-03 23:24:21,20.45,106.3333,82.74,82,99,3.74
459,Aguas Formosas,BR,2022-08-03 23:24:21,-17.0822,-40.9358,67.39,63,20,3.2
460,Samarai,PG,2022-08-03 23:24:22,-10.6167,150.6667,80.87,83,76,14.92
461,Mattru,SL,2022-08-03 23:24:22,7.6244,-11.8332,72.63,97,96,1.97
462,Neiafu,TO,2022-08-03 23:24:23,-18.65,-173.9833,83.08,74,40,14.97
463,Phalombe,MW,2022-08-03 23:21:18,-15.8064,35.6507,58.08,86,3,2.21
464,Ixtapa,MX,2022-08-03 23:24:23,20.7,-105.2,84.22,61,100,6.91
465,Palu,ID,2022-08-03 23:21:54,-0.8917,119.8707,75.9,94,30,2.35
466,Basco,PH,2022-08-03 23:24:24,20.4487,121.9702,84.0,73,100,12.08
467,Pointe Michel,DM,2022-08-03 23:24:24,15.25,-61.3833,80.89,79,23,15.64
468,Port-Cartier,CA,2022-08-03 23:24:25,50.0334,-66.8654,65.88,64,49,7.23
469,Inta,RU,2022-08-03 23:24:25,66.0317,60.1659,63.25,62,97,11.25
470,Nhulunbuy,AU,2022-08-03 23:24:25,-12.2333,136.7667,79.41,78,40,11.5
471,Fonte Boa,BR,2022-08-03 23:24:26,-2.4959,-66.2662,75.06,96,82,2.66
472,Cerrito,CO,2022-08-03 23:24:26,6.8432,-72.694,55.13,91,81,2.98
473,Belmonte,BR,2022-08-03 23:24:27,-15.8631,-38.8828,70.43,76,0,7.2
474,Koungheul,SN,2022-08-03 23:24:27,13.9833,-14.8,76.66,86,100,4.99
475,Oshakati,NA,2022-08-03 23:24:27,-17.7833,15.6833,58.98,13,22,10.6
476,Chico,US,2022-08-03 23:20:17,39.7285,-121.8375,104.05,28,40,6.91
477,Sorland,NO,2022-08-03 23:24:28,67.667,12.6934,55.26,93,90,18.25
478,Caribou,US,2022-08-03 23:24:28,46.8606,-68.012,73.83,57,0,6.91
479,Kapit,MY,2022-08-03 23:24:29,2.0167,112.9333,73.72,100,98,0.63
480,Amazar,RU,2022-08-03 23:24:29,53.858,120.875,64.49,99,100,0.63
481,Xai-Xai,MZ,2022-08-03 23:24:29,-25.0519,33.6442,60.33,79,0,8.19
482,Kargil,IN,2022-08-03 23:24:30,34.5667,76.1,55.56,62,10,6.22
483,Skjervoy,NO,2022-08-03 23:22:16,70.0311,20.9714,60.8,79,100,11.88
484,Kasempa,ZM,2022-08-03 23:24:30,-13.4584,25.8338,59.45,48,0,6.89
485,Mogocha,RU,2022-08-03 23:24:31,53.7333,119.7667,62.44,99,100,3.89
486,Oussouye,SN,2022-08-03 23:24:31,12.485,-16.5469,78.89,90,100,2.71
487,Macomb,US,2022-08-03 23:24:32,40.4592,-90.6718,85.46,70,0,3.44
488,Shamary,RU,2022-08-03 23:24:32,57.3434,58.2199,54.91,88,14,2.91
489,Morro Bay,US,2022-08-03 23:24:33,35.3658,-120.8499,104.88,44,25,8.01
490,Delray Beach,US,2022-08-03 23:24:33,26.4615,-80.0728,88.03,74,20,11.5
491,Sobolevo,RU,2022-08-03 23:20:29,54.4299,31.8996,63.48,92,91,0.16
492,Coquimbo,CL,2022-08-03 23:24:34,-29.9533,-71.3436,53.33,87,20,3.44
493,Ahuimanu,US,2022-08-03 23:24:34,21.4447,-157.8378,85.14,59,20,16.11
494,Brazzaville,CG,2022-08-03 23:24:35,-4.2658,15.2832,79.38,51,23,3.06
495,Sur,OM,2022-08-03 23:21:39,22.5667,59.5289,86.16,68,26,9.15
496,Conceicao Do Araguaia,BR,2022-08-03 23:24:35,-8.2578,-49.2647,81.55,33,100,1.83
497,Chongwe,ZM,2022-08-03 23:24:36,-15.3292,28.682,57.04,72,0,3.33
498,Alagoinhas,BR,2022-08-03 23:24:36,-12.1356,-38.4192,69.26,84,74,5.23
499,Anand,IN,2022-08-03 23:24:36,22.5667,72.9333,78.78,76,99,6.04
500,Chanika,TZ,2022-08-03 23:24:37,-5.4167,38.0167,63.77,89,88,5.73
501,Lere,NG,2022-08-03 23:24:37,10.387,8.5726,66.25,98,47,4.83
502,Churhat,IN,2022-08-03 23:25:38,24.428,81.6703,82.45,72,99,2.53
503,Coruripe,BR,2022-08-03 23:23:07,-10.1256,-36.1756,74.21,87,100,11.23
504,Leningradskiy,RU,2022-08-03 23:22:30,69.3833,178.4167,43.66,87,100,3.98
505,Asyut,EG,2022-08-03 23:25:38,27.181,31.1837,86.18,25,0,13.31
506,Houma,US,2022-08-03 23:22:11,29.5958,-90.7195,82.4,73,0,3.44
507,Filingue,NE,2022-08-03 23:25:39,14.3521,3.3168,90.82,45,68,6.55
508,Kaeo,NZ,2022-08-03 23:25:39,-35.1,173.7833,58.32,96,25,7.54
509,Zhigansk,RU,2022-08-03 23:25:40,66.7697,123.3711,44.49,70,100,20.11
510,Araouane,ML,2022-08-03 23:25:40,18.9048,-3.5265,89.33,40,64,20.51
511,Nyimba,ZM,2022-08-03 23:25:41,-14.5566,30.8149,67.84,56,81,3.36
512,Tudor Vladimirescu,RO,2022-08-03 23:25:41,45.5667,27.65,68.31,62,3,8.52
513,Half Moon Bay,US,2022-08-03 23:25:41,37.4636,-122.4286,93.54,77,100,23.02
514,Jinka,ET,2022-08-03 23:25:42,5.65,36.65,65.28,70,95,1.7
515,Alta Floresta,BR,2022-08-03 23:25:42,-9.8756,-56.0861,82.72,31,79,4.05
516,Faya,SA,2022-08-03 23:25:43,18.3851,42.4509,63.12,81,96,4.63
517,Russell,US,2022-08-03 23:25:43,32.3502,-85.1999,88.88,58,0,4.61
518,Eydhafushi,MV,2022-08-03 23:25:43,5.1033,73.0708,80.6,79,100,23.29
519,Bilma,NE,2022-08-03 23:25:44,18.6853,12.9164,88.7,42,38,4.94
520,Aksaray,TR,2022-08-03 23:25:44,38.3726,34.0254,74.98,49,1,9.75
521,Longkou,CN,2022-08-03 23:25:45,37.6508,120.3286,81.07,85,0,11.07
522,Pauini,BR,2022-08-03 23:25:45,-7.7136,-66.9764,81.48,66,89,3.15
523,Capreol,CA,2022-08-03 23:23:40,46.706,-80.9225,72.07,83,75,14.97
524,Saint Pete Beach,US,2022-08-03 23:25:46,27.7253,-82.7412,90.01,62,0,4.61
525,Salym,RU,2022-08-03 23:25:46,60.0625,71.4789,54.45,76,74,2.77
526,Mafinga,TZ,2022-08-03 23:25:47,-7.25,35.0667,65.53,52,2,3.18
527,Rivne,UA,2022-08-03 23:25:47,50.6231,26.2274,62.33,88,49,6.08
528,Galeana,MX,2022-08-03 23:25:47,24.8333,-100.0667,80.65,35,33,8.79
529,Kupang,ID,2022-08-03 23:25:48,-10.1667,123.5833,73.54,79,96,7.58
530,Pangnirtung,CA,2022-08-03 23:25:48,66.1451,-65.7125,47.82,73,100,3.27
531,Atar,MR,2022-08-03 23:25:49,20.5169,-13.0499,92.93,32,9,9.91
532,Ghorawal,IN,2022-08-03 23:25:49,24.7667,82.7833,78.85,84,100,5.19
533,Labytnangi,RU,2022-08-03 23:25:50,66.6572,66.4183,57.7,66,10,4.63
534,Saint Anthony,US,2022-08-03 23:25:50,45.0205,-93.218,83.35,49,20,17.27
535,Ludvika,SE,2022-08-03 23:25:50,60.1496,15.1878,64.2,90,79,11.39
536,Moura,PT,2022-08-03 23:25:51,38.1401,-7.4486,69.91,53,0,5.64
537,Clinton,US,2022-08-03 23:21:22,42.587,-82.9199,77.0,97,100,10.36
538,Port Hardy,CA,2022-08-03 23:25:51,50.6996,-127.4199,55.58,100,75,5.75
539,Athabasca,CA,2022-08-03 23:25:52,54.7169,-113.2854,61.88,89,100,10.54
540,Libenge,CD,2022-08-03 23:25:53,3.65,18.6333,70.0,98,96,3.04
541,Dumas,US,2022-08-03 23:25:53,35.8656,-101.9732,95.61,38,0,5.75
542,Whyalla,AU,2022-08-03 23:25:54,-33.0333,137.5833,56.62,60,8,19.77
543,Panzhihua,CN,2022-08-03 23:25:54,26.5851,101.7128,69.3,95,52,0.18
544,Porangatu,BR,2022-08-03 23:25:54,-13.4408,-49.1486,78.82,29,3,2.71
545,Umbuzeiro,BR,2022-08-03 23:25:55,-7.6956,-35.6636,66.47,96,61,5.19
546,Adrar,MR,2022-08-03 23:26:55,20.5022,-10.0711,97.07,24,7,13.71
547,Yurimaguas,PE,2022-08-03 23:26:56,-5.9,-76.0833,81.18,68,67,1.7
548,Udgir,IN,2022-08-03 23:26:56,18.3833,77.1167,76.32,80,100,3.04
549,Gravelbourg,CA,2022-08-03 23:26:56,49.8834,-106.5512,79.07,24,38,8.3
550,Manono,CD,2022-08-03 23:26:57,-7.3,27.4167,77.13,33,69,3.56
551,Christchurch,NZ,2022-08-03 23:25:05,-43.5333,172.6333,56.48,71,100,6.91
552,Grindavik,IS,2022-08-03 23:26:57,63.8424,-22.4338,48.15,76,40,13.8
553,Umm Kaddadah,SD,2022-08-03 23:26:58,13.6017,26.6876,82.71,48,98,7.16
554,Ostringen,DE,2022-08-03 23:26:58,49.22,8.7122,77.49,49,12,4.85
555,Kyra,RU,2022-08-03 23:26:59,49.5776,111.9753,64.24,93,91,4.27
556,Haimen,CN,2022-08-03 23:26:59,23.1935,116.6142,78.69,87,100,14.52
557,Payo,ID,2022-08-03 23:26:59,-3.7508,103.6372,72.16,98,99,1.39
558,Key West,US,2022-08-03 23:22:52,24.5557,-81.7826,91.4,64,0,8.05
559,Belaya Gora,RU,2022-08-03 23:27:00,68.5333,146.4167,47.62,93,100,9.84
560,La Tuque,CA,2022-08-03 23:23:03,47.4334,-72.7824,71.85,56,100,9.22
561,Olafsvik,IS,2022-08-03 23:26:57,64.8945,-23.7142,48.02,70,30,10.98
562,Nouadhibou,MR,2022-08-03 23:27:01,20.931,-17.0347,75.18,78,100,6.91
563,Ligatne,LV,2022-08-03 23:27:01,57.2343,25.0406,60.26,74,23,5.68
564,Kathu,TH,2022-08-03 23:27:02,7.9178,98.3332,82.74,78,100,9.95
565,Ikungi,TZ,2022-08-03 23:27:02,-5.1333,34.7667,58.96,67,16,10.42
566,Veraval,IN,2022-08-03 23:27:03,20.9,70.3667,81.39,82,79,5.41
567,Coihaique,CL,2022-08-03 23:23:58,-45.5752,-72.0662,39.15,81,75,6.91
568,Turukhansk,RU,2022-08-03 23:27:04,65.8167,87.9833,49.86,66,24,6.8
569,Carauari,BR,2022-08-03 23:27:05,-4.8828,-66.8958,79.65,78,92,1.41
570,Fare,PF,2022-08-03 23:27:05,-16.7,-151.0167,78.26,76,2,23.64
